grand_run,sub_run,test_type,context_size,question,response_time,accuracy,model_response
1,3,Zero Context,0,Which country is famous for its pyramids?,16.545130968093872,1,"The country famous for its pyramids is Egypt. The most well-known pyramid is the Great Pyramid of Giza, which is also one of the Seven Wonders of the Ancient World. It was built as a tomb for Pharaoh Khufu and is located just outside the city of Cairo."
1,3,Zero Context,0,What is the primary language spoken in Brazil?,2.7392799854278564,1,The primary language spoken in Brazil is Portuguese.
1,3,Zero Context,0,Who discovered penicillin?,4.389407396316528,1,Penicillin was discovered by Alexander Fleming in 1928.
1,3,Zero Context,0,What is the boiling point of water at sea level?,8.301424503326416,1,The boiling point of water at sea level is 100 degrees Celsius (212 degrees Fahrenheit) or 373 Kelvin.
1,3,Zero Context,0,Which artist cut off his own ear?,20.285553216934204,1,"The artist who famously cut off his own ear was Vincent van Gogh. He did this in 1888, and it happened at a time when he was dealing with mental health issues. Van Gogh's self-inflicted injury is often linked to his troubled state of mind. Despite the tragedy, his artwork continues to be highly valued and recognized worldwide."
1,3,Zero Context,0,What is the largest animal in the world?,34.559633016586304,1,"The largest animal in the world is the blue whale (Balaenoptera musculus). These magnificent creatures can grow up to 100 feet (30 meters) in length and weigh as much as 200 tons. They are filter feeders, primarily feeding on krill, small shrimp-like crustaceans, and plankton. Blue whales are found in all of the world's oceans and are known for their distinctive song, which can be heard over great distances underwater. Despite their size, blue whales are considered endangered due to historical whaling activities and other threats such as pollution and climate change."
1,3,Zero Context,0,In what country would you find the Eiffel Tower?,6.105099201202393,1,"The Eiffel Tower is located in France. Specifically, it is in the capital city of Paris."
1,3,Zero Context,0,What is the name of the galaxy we live in?,3.8411526679992676,1,The name of the galaxy we live in is the Milky Way.
1,3,Zero Context,0,How many sides does a triangle have?,1.9237253665924072,1,A triangle has three sides.
1,3,Zero Context,0,Who is the author of the Harry Potter series?,3.8438949584960938,1,The author of the Harry Potter series is J.K. Rowling.
1,1,Full Context,1000,What is the capital of France?,2.932569980621338,1,The capital of France is Paris.
1,1,Full Context,1000,Who wrote 'Hamlet'?,2.32391619682312,1,William Shakespeare wrote 'Hamlet'.
1,1,Full Context,1000,What is the chemical symbol for water?,3.1973254680633545,0,The chemical symbol for water is H₂O.
1,1,Full Context,1000,In which year did the Titanic sink?,3.218458414077759,1,The Titanic sank in 1912.
1,1,Full Context,1000,What planet is known as the Red Planet?,3.224998712539673,1,The planet known as the Red Planet is Mars.
1,1,Full Context,1000,Who painted the Mona Lisa?,3.2144627571105957,1,The Mona Lisa was painted by Leonardo da Vinci.
1,1,Full Context,1000,What is the tallest mountain in the world?,19.00216293334961,1,"The tallest mountain in the world is Mount Everest, which rises to a height of 8,848 meters (29,029 feet) above sea level. Located in the Mahalangur Himal sub-range of the Himalayas, it straddles the border between Nepal and Tibet (China)."
1,1,Full Context,1000,What is the main ingredient in guacamole?,0.875856876373291,1,Avocado
1,1,Full Context,1000,How many continents are there?,6.7197887897491455,1,"There are seven continents: Asia, Africa, North America, South America, Antarctica, Europe, and Australia."
1,1,Full Context,1000,Who was the first person to walk on the moon?,11.676419496536255,1,"The first person to walk on the moon was Neil Armstrong. He accomplished this feat on July 20, 1969, as part of NASA's Apollo 11 mission."
1,1,Full Context,1000,What is the currency of Japan?,2.924670696258545,1,The currency of Japan is the Japanese yen.
1,1,Full Context,1000,What is the hardest natural substance on Earth?,15.778419971466064,1,"The hardest natural substance on Earth is diamond. Diamonds are formed deep within the Earth under high pressure and temperature conditions, primarily from carbon. They are known for their exceptional hardness, which makes them valuable for use in cutting and drilling tools, as well as in jewelry."
1,1,Full Context,1000,Which ocean is the largest?,2.6320111751556396,1,The largest ocean is the Pacific Ocean.
1,1,Full Context,1000,Who invented the telephone?,2.3498215675354004,1,Alexander Graham Bell invented the telephone.
1,1,Full Context,1000,What is the square root of 64?,3.498898983001709,1,The square root of 64 is 8.
1,1,Full Context,1000,Which country is famous for its pyramids?,0.5845358371734619,1,Egypt
1,1,Full Context,1000,What is the primary language spoken in Brazil?,2.925614356994629,1,The primary language spoken in Brazil is Portuguese.
1,1,Full Context,1000,Who discovered penicillin?,2.936697483062744,1,Penicillin was discovered by Alexander Fleming.
1,1,Full Context,1000,What is the boiling point of water at sea level?,6.705201625823975,1,The boiling point of water at sea level is 100 degrees Celsius (212 degrees Fahrenheit).
1,1,Full Context,1000,Which artist cut off his own ear?,4.679102420806885,1,The artist who famously cut off his own ear was Vincent van Gogh.
1,1,Full Context,1000,What is the largest animal in the world?,3.4992125034332275,1,The largest animal in the world is the blue whale.
1,1,Full Context,1000,In what country would you find the Eiffel Tower?,3.2313590049743652,1,The Eiffel Tower is located in France.
1,1,Full Context,1000,What is the name of the galaxy we live in?,4.051877498626709,1,The name of the galaxy we live in is the Milky Way.
1,1,Full Context,1000,How many sides does a triangle have?,2.0536766052246094,1,A triangle has three sides.
1,1,Full Context,1000,Who is the author of the Harry Potter series?,4.101402759552002,1,The author of the Harry Potter series is J.K. Rowling.
1,2,Full Context,1000,What is the capital of France?,2.3231375217437744,1,The capital of France is Paris.
1,2,Full Context,1000,Who wrote 'Hamlet'?,2.332643508911133,1,William Shakespeare wrote 'Hamlet'.
1,2,Full Context,1000,What is the chemical symbol for water?,3.2199456691741943,0,The chemical symbol for water is H₂O.
1,2,Full Context,1000,In which year did the Titanic sink?,3.225768804550171,1,The Titanic sank in 1912.
1,2,Full Context,1000,What planet is known as the Red Planet?,3.2263898849487305,1,The planet known as the Red Planet is Mars.
1,2,Full Context,1000,Who painted the Mona Lisa?,3.2155263423919678,1,The Mona Lisa was painted by Leonardo da Vinci.
1,2,Full Context,1000,What is the tallest mountain in the world?,18.98998212814331,1,"The tallest mountain in the world is Mount Everest, which rises to a height of 8,848 meters (29,029 feet) above sea level. Located in the Mahalangur Himal sub-range of the Himalayas, it straddles the border between Nepal and Tibet (China)."
1,2,Full Context,1000,What is the main ingredient in guacamole?,0.8687279224395752,1,Avocado
1,2,Full Context,1000,How many continents are there?,6.738744497299194,1,"There are seven continents: Asia, Africa, North America, South America, Antarctica, Europe, and Australia."
1,2,Full Context,1000,Who was the first person to walk on the moon?,11.725268840789795,1,"The first person to walk on the moon was Neil Armstrong. He accomplished this feat on July 20, 1969, as part of NASA's Apollo 11 mission."
1,2,Full Context,1000,What is the currency of Japan?,2.9114699363708496,1,The currency of Japan is the Japanese yen.
1,2,Full Context,1000,What is the hardest natural substance on Earth?,15.771806716918945,1,"The hardest natural substance on Earth is diamond. Diamonds are formed deep within the Earth under high pressure and temperature conditions, primarily from carbon. They are known for their exceptional hardness, which makes them valuable for use in cutting and drilling tools, as well as in jewelry."
1,2,Full Context,1000,Which ocean is the largest?,2.630946636199951,1,The largest ocean is the Pacific Ocean.
1,2,Full Context,1000,Who invented the telephone?,2.350851058959961,1,Alexander Graham Bell invented the telephone.
1,2,Full Context,1000,What is the square root of 64?,3.505366325378418,1,The square root of 64 is 8.
1,2,Full Context,1000,Which country is famous for its pyramids?,0.5873279571533203,1,Egypt
1,2,Full Context,1000,What is the primary language spoken in Brazil?,2.9050636291503906,1,The primary language spoken in Brazil is Portuguese.
1,2,Full Context,1000,Who discovered penicillin?,2.9262852668762207,1,Penicillin was discovered by Alexander Fleming.
1,2,Full Context,1000,What is the boiling point of water at sea level?,6.683453559875488,1,The boiling point of water at sea level is 100 degrees Celsius (212 degrees Fahrenheit).
1,2,Full Context,1000,Which artist cut off his own ear?,4.691509485244751,1,The artist who famously cut off his own ear was Vincent van Gogh.
1,2,Full Context,1000,What is the largest animal in the world?,3.5096046924591064,1,The largest animal in the world is the blue whale.
1,2,Full Context,1000,In what country would you find the Eiffel Tower?,3.2276434898376465,1,The Eiffel Tower is located in France.
1,2,Full Context,1000,What is the name of the galaxy we live in?,4.093634366989136,1,The name of the galaxy we live in is the Milky Way.
1,2,Full Context,1000,How many sides does a triangle have?,2.050330400466919,1,A triangle has three sides.
1,2,Full Context,1000,Who is the author of the Harry Potter series?,4.105841159820557,1,The author of the Harry Potter series is J.K. Rowling.
1,3,Full Context,1000,What is the capital of France?,2.3151185512542725,1,The capital of France is Paris.
1,3,Full Context,1000,Who wrote 'Hamlet'?,2.3362691402435303,1,William Shakespeare wrote 'Hamlet'.
1,3,Full Context,1000,What is the chemical symbol for water?,3.2072391510009766,0,The chemical symbol for water is H₂O.
1,3,Full Context,1000,In which year did the Titanic sink?,3.2156054973602295,1,The Titanic sank in 1912.
1,3,Full Context,1000,What planet is known as the Red Planet?,3.228712558746338,1,The planet known as the Red Planet is Mars.
1,3,Full Context,1000,Who painted the Mona Lisa?,3.230487108230591,1,The Mona Lisa was painted by Leonardo da Vinci.
1,3,Full Context,1000,What is the tallest mountain in the world?,18.99887728691101,1,"The tallest mountain in the world is Mount Everest, which rises to a height of 8,848 meters (29,029 feet) above sea level. Located in the Mahalangur Himal sub-range of the Himalayas, it straddles the border between Nepal and Tibet (China)."
1,3,Full Context,1000,What is the main ingredient in guacamole?,0.87579345703125,1,Avocado
1,3,Full Context,1000,How many continents are there?,6.736665725708008,1,"There are seven continents: Asia, Africa, North America, South America, Antarctica, Europe, and Australia."
1,3,Full Context,1000,Who was the first person to walk on the moon?,11.70481562614441,1,"The first person to walk on the moon was Neil Armstrong. He accomplished this feat on July 20, 1969, as part of NASA's Apollo 11 mission."
1,3,Full Context,1000,What is the currency of Japan?,2.9237301349639893,1,The currency of Japan is the Japanese yen.
1,3,Full Context,1000,What is the hardest natural substance on Earth?,15.743764162063599,1,"The hardest natural substance on Earth is diamond. Diamonds are formed deep within the Earth under high pressure and temperature conditions, primarily from carbon. They are known for their exceptional hardness, which makes them valuable for use in cutting and drilling tools, as well as in jewelry."
1,3,Full Context,1000,Which ocean is the largest?,2.6320807933807373,1,The largest ocean is the Pacific Ocean.
1,3,Full Context,1000,Who invented the telephone?,2.338167428970337,1,Alexander Graham Bell invented the telephone.
1,3,Full Context,1000,What is the square root of 64?,3.4892349243164062,1,The square root of 64 is 8.
1,3,Full Context,1000,Which country is famous for its pyramids?,0.5782008171081543,1,Egypt
1,3,Full Context,1000,What is the primary language spoken in Brazil?,2.923731565475464,1,The primary language spoken in Brazil is Portuguese.
1,3,Full Context,1000,Who discovered penicillin?,2.9338905811309814,1,Penicillin was discovered by Alexander Fleming.
1,3,Full Context,1000,What is the boiling point of water at sea level?,6.702582120895386,1,The boiling point of water at sea level is 100 degrees Celsius (212 degrees Fahrenheit).
1,3,Full Context,1000,Which artist cut off his own ear?,4.698582410812378,1,The artist who famously cut off his own ear was Vincent van Gogh.
1,3,Full Context,1000,What is the largest animal in the world?,3.4910624027252197,1,The largest animal in the world is the blue whale.
1,3,Full Context,1000,In what country would you find the Eiffel Tower?,3.213618516921997,1,The Eiffel Tower is located in France.
1,3,Full Context,1000,What is the name of the galaxy we live in?,4.083204984664917,1,The name of the galaxy we live in is the Milky Way.
1,3,Full Context,1000,How many sides does a triangle have?,2.058120012283325,1,A triangle has three sides.
1,3,Full Context,1000,Who is the author of the Harry Potter series?,4.09432578086853,1,The author of the Harry Potter series is J.K. Rowling.
1,1,Full Context,4000,What is the capital of France?,8.657305717468262,1,The capital of France is Paris.
1,1,Full Context,4000,Who wrote 'Hamlet'?,9.039581298828125,1,"The reference provided does not contain information about who wrote 'Hamlet'. However, 'Hamlet' was written by William Shakespeare."
1,1,Full Context,4000,What is the chemical symbol for water?,3.7007007598876953,0,The chemical symbol for water is H₂O.
1,1,Full Context,4000,In which year did the Titanic sink?,3.7524750232696533,1,The Titanic sank in 1912.
1,1,Full Context,4000,What planet is known as the Red Planet?,3.7547781467437744,1,The planet known as the Red Planet is Mars.
1,1,Full Context,4000,Who painted the Mona Lisa?,3.755204916000366,1,The Mona Lisa was painted by Leonardo da Vinci.
1,1,Full Context,4000,What is the tallest mountain in the world?,24.313156843185425,1,"The tallest mountain in the world is Mount Everest, which rises to an elevation of 8,848 meters (29,029 feet) above sea level. Located in the Mahalangur Himal sub-range of the Himalayas, straddling the border between Nepal and Tibet (China), Mount Everest is the highest peak on Earth."
1,1,Full Context,4000,What is the main ingredient in guacamole?,1.0178859233856201,1,Avocado
1,1,Full Context,4000,How many continents are there?,7.659398317337036,1,"There are seven continents: Asia, Africa, North America, South America, Antarctica, Europe, and Australia."
1,1,Full Context,4000,Who was the first person to walk on the moon?,23.15070104598999,1,"The first person to walk on the moon was Neil Armstrong. He accomplished this feat on July 20, 1969, as part of NASA's Apollo 11 mission. Armstrong famously stated, ""That's one small step for [a] man, one giant leap for mankind,"" upon landing on the lunar surface."
1,1,Full Context,4000,What is the currency of Japan?,4.339080810546875,1,The currency of Japan is the Japanese yen (JPY).
1,1,Full Context,4000,What is the hardest natural substance on Earth?,51.825804710388184,1,"The hardest natural substance on Earth is diamond. Diamonds are formed deep within the Earth under high pressure and temperature conditions, typically from carbon-bearing fluids. They are composed of carbon atoms arranged in a crystal lattice structure known as a cubic close-packed arrangement, which gives diamonds their exceptional hardness.

Diamonds are valued for their beauty, rarity, and hardness, making them popular gemstones and industrial tools. Their hardness allows them to cut through other materials without being easily scratched or worn down. This property makes diamonds indispensable in various applications, including jewelry, where they are used to adorn rings, necklaces, and other pieces, and in industrial settings, where they are utilized in cutting tools, drilling equipment, and semiconductor manufacturing processes due to their ability to maintain sharp edges and resist wear."
1,1,Full Context,4000,Which ocean is the largest?,3.005985975265503,1,The largest ocean is the Pacific Ocean.
1,1,Full Context,4000,Who invented the telephone?,3.343242883682251,1,The telephone was invented by Alexander Graham Bell.
1,1,Full Context,4000,What is the square root of 64?,3.999556303024292,1,The square root of 64 is 8.
1,1,Full Context,4000,Which country is famous for its pyramids?,0.6811575889587402,1,Egypt
1,1,Full Context,4000,What is the primary language spoken in Brazil?,3.3384010791778564,1,The primary language spoken in Brazil is Portuguese.
1,1,Full Context,4000,Who discovered penicillin?,5.3273396492004395,1,Penicillin was discovered by Alexander Fleming in 1928.
1,1,Full Context,4000,What is the boiling point of water at sea level?,9.323737382888794,1,The boiling point of water at sea level is 100 degrees Celsius (212 degrees Fahrenheit) under standard atmospheric pressure.
1,1,Full Context,4000,Which artist cut off his own ear?,5.343536615371704,1,The artist who famously cut off his own ear was Vincent van Gogh.
1,1,Full Context,4000,What is the largest animal in the world?,44.09395742416382,1,"The largest animal in the world is the blue whale (Balaenoptera musculus). As an adult, it can grow up to 100 feet (30 meters) in length and weigh between 200,000 to 300,000 kilograms (440,000 to 660,000 pounds). Blue whales are filter feeders, primarily feeding on krill, small shrimp-like crustaceans, and small fish. They are found in all major oceans across the globe and are known for their distinctive song, which can be heard over great distances underwater."
1,1,Full Context,4000,In what country would you find the Eiffel Tower?,3.6743414402008057,1,The Eiffel Tower is located in France.
1,1,Full Context,4000,What is the name of the galaxy we live in?,4.671334266662598,1,The name of the galaxy we live in is the Milky Way.
1,1,Full Context,4000,How many sides does a triangle have?,2.3416011333465576,1,A triangle has three sides.
1,1,Full Context,4000,Who is the author of the Harry Potter series?,4.668856382369995,1,The author of the Harry Potter series is J.K. Rowling.
1,2,Full Context,4000,What is the capital of France?,2.670088291168213,1,The capital of France is Paris.
1,2,Full Context,4000,Who wrote 'Hamlet'?,9.028197765350342,1,"The reference provided does not contain information about who wrote 'Hamlet'. However, 'Hamlet' was written by William Shakespeare."
1,2,Full Context,4000,What is the chemical symbol for water?,3.6843159198760986,0,The chemical symbol for water is H₂O.
1,2,Full Context,4000,In which year did the Titanic sink?,3.739266872406006,1,The Titanic sank in 1912.
1,2,Full Context,4000,What planet is known as the Red Planet?,3.6836719512939453,1,The planet known as the Red Planet is Mars.
1,2,Full Context,4000,Who painted the Mona Lisa?,3.6856541633605957,1,The Mona Lisa was painted by Leonardo da Vinci.
1,2,Full Context,4000,What is the tallest mountain in the world?,24.42512845993042,1,"The tallest mountain in the world is Mount Everest, which rises to an elevation of 8,848 meters (29,029 feet) above sea level. Located in the Mahalangur Himal sub-range of the Himalayas, straddling the border between Nepal and Tibet (China), Mount Everest is the highest peak on Earth."
1,2,Full Context,4000,What is the main ingredient in guacamole?,1.0235779285430908,1,Avocado
